Geneid1,Geneid,HD1_Blood,HD2_Blood,HD6_Blood,HD1_1H,HD2_1H,HD6_1H,HD1_2H,HD2_2H,HD6_2H,HD1_4H,HD2_4H,HD6_4H,HD1_6H,HD2_6H,HD6_6H
ENSG00000160613,PCSK7,534,631,450,446,649,312,676,631,196,477,589,162,492,537,733
ENSG00000280143,AP000892.3,2,3,1,0,5,3,2,0,0,0,2,0,1,0,4
ENSG00000167257,RNF214,97,66,85,161,276,56,448,536,81,494,999,64,552,499,476
ENSG00000252992,RF00564,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000186318,BACE1,30,40,13,53,78,6,201,185,18,228,351,29,228,182,198
ENSG00000278768,BACE1-AS,2,4,7,1,6,3,15,16,0,24,26,1,25,23,23
ENSG00000276505,AP000892.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000110274,CEP164,515,486,482,586,749,381,1005,729,356,786,1073,150,816,754,874
ENSG00000250699,AP000892.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271412,PRR13P3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000177103,DSCAML1,0,0,0,0,2,0,4,4,0,4,2,5,4,8,2
ENSG00000279586,AP000711.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000270403,AP001554.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137731,FXYD2,0,4,0,0,2,0,2,2,2,0,4,1,2,0,4
ENSG00000254844,AP000757.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255245,FXYD6-FXYD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254528,AP000757.1,0,0,2,0,0,0,0,0,0,0,2,9,0,0,4
ENSG00000137726,FXYD6,2,3,0,2,0,0,0,3,20,0,0,110,2,0,35
ENSG00000137747,TMPRSS13,8,5,10,128,264,20,427,646,100,576,886,198,647,569,762
ENSG00000110324,IL10RA,756,791,480,778,886,2587,640,148,9390,424,50,8480,106,20,2616
ENSG00000255274,SMIM35,20,14,13,31,35,12,55,6,42,12,0,76,6,1,32
ENSG00000272075,RN7SL828P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137648,TMPRSS4,0,0,8,179,272,39,542,897,114,672,704,178,888,626,885
ENSG00000177098,SCN4B,6,2,0,0,2,2,0,3,0,2,0,0,0,2,2
ENSG00000149575,SCN2B,4,4,2,6,4,6,8,4,4,8,12,2,10,4,10
ENSG00000160593,JAML,35071,32616,38361,27685,22655,18584,13880,1778,10526,255,15,2942,62,10,793
ENSG00000255163,HSPE1P18,125,120,75,4,4,12,4,0,6,0,0,4,0,0,2
ENSG00000160588,MPZL3,2167,2642,2900,1858,1983,1051,1539,978,768,715,1354,1078,807,1128,1482
ENSG00000149573,MPZL2,188,165,141,213,348,100,462,772,151,565,1384,198,653,641,1083
ENSG00000280032,AP002800.1,0,0,0,0,0,0,0,2,0,4,12,0,4,0,0
ENSG00000198851,CD3E,302,532,241,219,313,97,173,42,60,147,8,30,44,4,18
ENSG00000254992,AP001582.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167286,CD3D,109,120,79,103,132,27,80,30,22,68,8,17,24,0,6
ENSG00000160654,CD3G,84,97,37,50,68,16,35,14,14,26,0,13,9,0,6
ENSG00000110344,UBE4A,1426,1415,1156,1491,1648,607,1589,1279,467,1232,2405,1152,1083,1447,1861
ENSG00000254873,AP001267.1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
ENSG00000167283,ATP5MG,239,278,325,347,657,210,844,881,251,794,928,307,803,886,847
ENSG00000269944,AP001267.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255384,AP001267.2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ENSG00000118058,KMT2A,446,638,301,848,1737,244,2424,2859,327,2455,5736,238,2251,2423,2026
ENSG00000255435,AP001267.3,0,0,0,0,0,0,6,0,0,0,4,0,0,1,0
ENSG00000172425,TTC36,0,0,0,0,0,1,1,3,0,0,5,0,1,0,0
ENSG00000149582,TMEM25,12,18,12,11,55,6,41,79,20,50,101,31,75,72,109
ENSG00000118096,IFT46,18,24,10,27,73,12,147,137,24,112,238,18,134,135,98
ENSG00000243431,RPL5P30,0,0,4,0,2,0,0,0,2,2,2,0,2,2,0
ENSG00000095139,ARCN1,902,1273,1278,1595,2955,712,4335,4665,1066,4469,8599,2514,5102,5379,5668
ENSG00000207185,ENSG00000207185,2,4,0,0,0,0,0,0,1,1,2,2,0,0,1
ENSG00000019144,ENSG00000019144,2,0,0,41,174,5,269,342,41,276,391,47,357,227,176
ENSG00000255176,ENSG00000255176,0,1,0,0,0,0,4,0,0,0,4,0,0,3,2
ENSG00000284246,ENSG00000284246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000118094,ENSG00000118094,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000255239,ENSG00000255239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207462,ENSG00000207462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255422,ENSG00000255422,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110367,ENSG00000110367,2460,3318,2978,1974,2563,1852,3016,2812,1550,2708,4706,3106,2810,2915,4508
ENSG00000278376,ENSG00000278376,4,4,9,12,28,8,20,12,10,10,12,12,8,12,8
ENSG00000254478,ENSG00000254478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254621,ENSG00000254621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000201535,ENSG00000201535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000160683,ENSG00000160683,0,2,2,3,4,5,0,1,1,4,0,0,1,2,0
ENSG00000245869,ENSG00000245869,0,0,2,0,2,2,0,0,0,4,2,0,2,0,2
ENSG00000186174,ENSG00000186174,200,285,141,791,1937,120,3523,3759,301,3821,8052,565,3860,4372,2653
ENSG00000264211,ENSG00000264211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110375,ENSG00000110375,0,0,0,0,9,0,2,4,0,2,12,1,17,4,2
ENSG00000239726,ENSG00000239726,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000222529,ENSG00000222529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000176302,ENSG00000176302,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0
ENSG00000280502,ENSG00000280502,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0
ENSG00000283691,ENSG00000283691,1,0,0,0,0,0,0,1,0,1,2,0,0,1,0
ENSG00000255121,ENSG00000255121,0,2,2,2,4,0,7,19,0,10,37,9,5,25,14
ENSG00000186166,ENSG00000186166,207,251,210,396,339,163,347,267,136,217,209,107,214,156,382
ENSG00000240970,ENSG00000240970,17,20,18,7,11,8,2,6,12,2,1,5,0,0,39
ENSG00000254428,ENSG00000254428,11,18,16,2,14,19,10,2,13,3,2,7,1,3,44
ENSG00000254909,ENSG00000254909,9,7,5,10,6,0,4,1,14,5,2,1,2,5,15
ENSG00000118181,ENSG00000118181,1172,1367,751,2442,4751,729,6594,8184,1332,7246,14246,1805,8653,9537,8639
ENSG00000196655,ENSG00000196655,110,146,132,133,237,58,448,483,114,396,483,101,532,529,444
ENSG00000283704,ENSG00000283704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137700,ENSG00000137700,47,52,16,67,175,24,219,215,53,269,327,69,313,269,534
ENSG00000255114,ENSG00000255114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149428,ENSG00000149428,139,195,145,1434,2692,385,7159,5805,871,8533,10620,914,9899,7608,9214
ENSG00000271751,ENSG00000271751,0,2,0,0,4,1,0,2,1,0,4,6,1,2,8
ENSG00000272186,ENSG00000272186,0,3,0,3,1,3,0,0,2,1,4,6,2,0,10
ENSG00000160695,ENSG00000160695,286,332,290,418,667,151,742,686,135,578,983,202,711,528,737
ENSG00000256269,ENSG00000256269,15,8,4,63,166,10,235,313,42,257,439,59,382,336,467
ENSG00000188486,ENSG00000188486,18,4,14,176,279,16,377,310,46,407,255,56,385,312,400
ENSG00000172269,ENSG00000172269,34,54,16,114,260,22,444,478,104,450,754,110,566,583,944
ENSG00000172375,ENSG00000172375,708,796,518,508,610,280,543,302,141,337,434,64,405,275,511
ENSG00000172273,ENSG00000172273,151,127,102,207,298,51,469,517,81,485,523,70,489,496,466
ENSG00000172350,ENSG00000172350,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000160703,ENSG00000160703,570,473,465,448,556,177,483,281,93,234,325,44,237,287,330
ENSG00000172367,ENSG00000172367,42,48,23,53,39,29,35,3,17,2,2,2,4,0,6
ENSG00000248712,ENSG00000248712,187,158,161,104,131,101,66,23,86,11,16,26,12,24,40
ENSG00000110395,ENSG00000110395,2136,2564,2564,1622,1700,2535,1543,1000,1325,738,1651,1691,869,1035,2125
ENSG00000222249,ENSG00000222249,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000076706,ENSG00000076706,0,4,10,10,7,19,20,14,40,22,14,14,18,9,24
ENSG00000284148,ENSG00000284148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252119,ENSG00000252119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173456,ENSG00000173456,38,42,9,85,387,22,408,494,85,479,699,85,461,603,665
ENSG00000245385,ENSG00000245385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223953,ENSG00000223953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235718,ENSG00000235718,0,0,0,0,1,0,2,2,0,0,0,0,2,0,0
ENSG00000036672,ENSG00000036672,0,0,0,2,10,0,12,11,0,18,24,2,12,12,29
ENSG00000254740,ENSG00000254740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000245248,ENSG00000245248,0,0,0,2,6,0,10,19,2,9,10,4,12,17,13
ENSG00000254590,ENSG00000254590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254892,ENSG00000254892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154096,ENSG00000154096,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
ENSG00000263873,ENSG00000263873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255377,ENSG00000255377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230716,ENSG00000230716,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000254561,ENSG00000254561,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
ENSG00000110400,ENSG00000110400,190,291,284,296,539,147,668,879,140,732,1982,605,790,1557,983
ENSG00000199217,ENSG00000199217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255247,ENSG00000255247,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2
ENSG00000254854,ENSG00000254854,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2
ENSG00000254406,ENSG00000254406,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000254863,ENSG00000254863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255216,ENSG00000255216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000137699,ENSG00000137699,0,0,2,96,450,12,459,498,38,499,993,50,490,494,318
ENSG00000176984,ENSG00000176984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000184232,ENSG00000184232,2,10,4,2,8,2,7,14,2,2,2,4,10,0,24
ENSG00000137709,ENSG00000137709,0,0,0,6,2,0,16,14,2,12,12,0,10,8,12
ENSG00000259541,ENSG00000259541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181264,ENSG00000181264,0,0,0,10,52,8,116,124,4,107,130,18,117,104,121
ENSG00000196914,ENSG00000196914,34,71,60,837,2274,76,4628,6227,460,5148,11873,545,5459,7245,4336
ENSG00000274303,ENSG00000274303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149403,ENSG00000149403,0,0,2,0,0,0,6,6,0,2,0,0,8,0,6
ENSG00000255006,ENSG00000255006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000250493,ENSG00000250493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254735,ENSG00000254735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154114,ENSG00000154114,22,20,8,110,205,22,368,431,52,370,761,84,459,492,588
ENSG00000109927,ENSG00000109927,2,4,2,20,28,4,46,54,6,51,73,8,49,40,37
ENSG00000254515,ENSG00000254515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000244400,ENSG00000244400,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000109929,ENSG00000109929,30,32,34,270,440,116,1138,1343,300,1407,1933,378,1880,1230,2013
ENSG00000232460,ENSG00000232460,2,0,3,0,0,0,0,6,1,4,3,2,2,2,4
ENSG00000271022,ENSG00000271022,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000246790,ENSG00000246790,18,19,23,8,5,14,4,0,8,0,0,7,0,0,3
ENSG00000137642,ENSG00000137642,42097,50300,56885,35843,30283,45289,21449,3133,44849,1586,1683,11447,1595,1241,4199
ENSG00000252556,ENSG00000252556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255248,ENSG00000255248,0,0,0,2,11,2,20,34,0,13,53,23,13,28,92
ENSG00000207971,ENSG00000207971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000259571,ENSG00000259571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000198975,ENSG00000198975,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
ENSG00000207994,ENSG00000207994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255015,ENSG00000255015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255219,ENSG00000255219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000252776,ENSG00000252776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000253035,ENSG00000253035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000223265,ENSG00000223265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254572,ENSG00000254572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254935,ENSG00000254935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154127,ENSG00000154127,438,462,434,368,291,337,221,30,250,12,4,659,4,2,291
ENSG00000239079,ENSG00000239079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109943,ENSG00000109943,17,14,2,7,17,6,24,10,14,6,22,4,12,6,20
ENSG00000109944,ENSG00000109944,6,8,4,0,4,2,4,12,2,5,4,4,0,11,6
ENSG00000199709,ENSG00000199709,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000254944,ENSG00000254944,0,4,0,2,0,0,3,2,0,5,0,0,2,2,0
ENSG00000188909,ENSG00000188909,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000213184,ENSG00000213184,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0
ENSG00000243669,ENSG00000243669,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000244641,ENSG00000244641,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
ENSG00000233541,ENSG00000233541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000109971,ENSG00000109971,1923,2375,2702,4190,6355,1890,14345,12689,2391,15964,17196,2620,19715,12122,18331
ENSG00000200879,ENSG00000200879,0,0,2,0,3,2,6,0,0,5,2,0,2,2,2
ENSG00000207118,ENSG00000207118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000202252,ENSG00000202252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166250,ENSG00000166250,10,13,12,14,15,8,1,2,7,3,4,9,3,1,6
ENSG00000255342,ENSG00000255342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000254710,ENSG00000254710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200496,ENSG00000200496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254823,ENSG00000254823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254407,ENSG00000254407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000023171,ENSG00000023171,229,260,110,182,156,77,113,8,71,8,4,22,2,0,10
ENSG00000265357,ENSG00000265357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254449,ENSG00000254449,0,2,4,2,0,2,2,6,0,3,10,1,5,6,8
ENSG00000166257,ENSG00000166257,2,4,4,3,2,1,0,2,0,0,0,0,0,0,0
ENSG00000254467,ENSG00000254467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000166261,ENSG00000166261,42,42,13,124,251,17,338,466,62,361,660,68,410,442,613
ENSG00000221931,ENSG00000221931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000200197,ENSG00000200197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196099,ENSG00000196099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254613,ENSG00000254613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254430,ENSG00000254430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204300,ENSG00000204300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181518,ENSG00000181518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171014,ENSG00000171014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181499,ENSG00000181499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196248,ENSG00000196248,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
ENSG00000198674,ENSG00000198674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226461,ENSG00000226461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254737,ENSG00000254737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000236981,ENSG00000236981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234560,ENSG00000234560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000182634,ENSG00000182634,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
ENSG00000213182,ENSG00000213182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186268,ENSG00000186268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213181,ENSG00000213181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000110002,ENSG00000110002,20,27,14,18,24,10,31,50,23,25,67,45,44,56,137
ENSG00000196403,ENSG00000196403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197309,ENSG00000197309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000239426,ENSG00000239426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255425,ENSG00000255425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000181214,ENSG00000181214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276316,ENSG00000276316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197849,ENSG00000197849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255298,ENSG00000255298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255116,ENSG00000255116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196341,ENSG00000196341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279116,ENSG00000279116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254976,ENSG00000254976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255225,ENSG00000255225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255030,ENSG00000255030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000227737,ENSG00000227737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229254,ENSG00000229254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204293,ENSG00000204293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196661,ENSG00000196661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255048,ENSG00000255048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280090,ENSG00000280090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000197125,ENSG00000197125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255510,ENSG00000255510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229386,ENSG00000229386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254646,ENSG00000254646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255315,ENSG00000255315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254937,ENSG00000254937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000170953,ENSG00000170953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000196119,ENSG00000196119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000255341,ENSG00000255341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154143,ENSG00000154143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154144,ENSG00000154144,731,626,654,743,739,279,685,559,293,519,816,428,500,651,694
ENSG00000110013,ENSG00000110013,13,12,16,18,38,12,31,44,18,35,77,7,25,43,73
ENSG00000200278,ENSG00000200278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000064199,ENSG00000064199,4,0,2,0,6,2,0,5,4,7,6,4,2,8,11
ENSG00000154146,ENSG00000154146,30,117,80,27,65,25,8,4,4,2,5,11,5,0,11
ENSG00000255045,ENSG00000255045,0,1,0,0,0,0,3,0,0,0,0,0,0,0,5
ENSG00000019102,ENSG00000019102,1,8,2,1,0,3,0,2,2,2,0,2,0,0,3
ENSG00000149564,ENSG00000149564,6,14,16,8,16,0,6,4,0,0,12,4,16,6,10
ENSG00000250073,ENSG00000250073,2,4,0,2,2,0,3,2,0,0,0,6,0,0,6
ENSG00000120458,ENSG00000120458,16,16,22,50,78,8,119,111,14,58,188,17,102,98,199
ENSG00000279342,ENSG00000279342,0,0,0,0,8,2,8,4,4,8,10,6,4,2,39
ENSG00000254509,ENSG00000254509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000245498,ENSG00000245498,4,2,0,0,18,0,18,16,2,12,31,2,26,12,16
ENSG00000254941,ENSG00000254941,0,2,0,0,2,0,4,3,0,4,4,0,9,7,2
ENSG00000154134,ENSG00000154134,28,41,6,14,32,4,10,0,2,2,0,3,2,0,0
ENSG00000254568,ENSG00000254568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000154133,ENSG00000154133,0,0,0,0,0,0,0,4,0,0,8,0,1,0,0
ENSG00000254943,ENSG00000254943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000165478,ENSG00000165478,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000221932,ENSG00000221932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149548,ENSG00000149548,16,14,2,30,52,6,96,85,8,87,149,8,102,91,110
ENSG00000134955,ENSG00000134955,53,33,31,75,199,24,343,455,31,368,590,69,518,484,206
ENSG00000150433,ENSG00000150433,47,58,56,60,130,21,190,137,34,190,280,50,263,230,239
ENSG00000187686,ENSG00000187686,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0
ENSG00000255475,ENSG00000255475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254880,ENSG00000254880,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000165495,ENSG00000165495,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
ENSG00000259290,ENSG00000259290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254932,ENSG00000254932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222844,ENSG00000222844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000149557,ENSG00000149557,6,4,0,8,10,2,2,24,6,12,12,6,6,8,6
ENSG00000255537,ENSG00000255537,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
ENSG00000149547,ENSG00000149547,46,33,34,405,962,47,1801,2032,250,2317,3007,379,2602,2455,2575
ENSG00000254671,ENSG00000254671,1,0,0,0,0,0,3,8,0,0,2,0,2,4,7
ENSG00000222297,ENSG00000222297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000134910,ENSG00000134910,153,185,198,575,1289,154,2401,2308,395,2790,4670,691,3028,2752,3635
ENSG00000149554,ENSG00000149554,4,4,0,42,102,0,162,175,48,190,297,97,210,186,409
ENSG00000252255,ENSG00000252255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000134940,ENSG00000134940,0,0,0,2,2,1,4,12,0,9,2,2,7,4,10
ENSG00000171053,ENSG00000171053,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0
ENSG00000196844,ENSG00000196844,0,0,0,0,0,0,2,0,0,0,4,0,2,1,0
ENSG00000236027,ENSG00000236027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237353,ENSG00000237353,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0
ENSG00000260209,ENSG00000260209,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000198331,ENSG00000198331,2,4,10,27,68,3,76,93,12,56,145,16,63,94,152
ENSG00000110060,ENSG00000110060,20,32,26,51,147,14,284,302,46,279,598,50,314,366,407
ENSG00000255027,ENSG00000255027,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000109832,ENSG00000109832,0,0,0,0,0,2,2,0,0,3,0,0,4,2,0
ENSG00000254790,ENSG00000254790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283703,ENSG00000283703,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000064309,ENSG00000064309,2,4,2,14,78,4,177,189,38,150,326,16,210,230,188
ENSG00000283866,ENSG00000283866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254759,ENSG00000254759,0,0,1,2,4,0,3,0,1,2,3,1,1,2,0
ENSG00000261257,ENSG00000261257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000254833,ENSG00000254833,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
ENSG00000254771,ENSG00000254771,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000165526,ENSG00000165526,30,42,24,67,226,36,338,398,61,322,427,120,367,443,904
ENSG00000254694,ENSG00000254694,4,2,0,0,2,1,0,4,4,0,0,0,3,0,16
